Text,Offensive
Your emphasis on non-attachment makes it seem like you're emotionally detached from the joys of life.,1
Why practice mindfulness when it may not lead to tangible improvements in one's daily life?,1
Africans are all uneducated about the latest developments in geospatial technology.,1
It's acceptable to dismiss the experiences of White individuals in discussions about historical representation in archival studies.,1
Short people are always trying to compensate for their height.,1
Do you use a stool to access your own closet at home?,1
Native Americans are not interested in pursuing higher education.,1
You're Latino; you must have a particular style of dancing at social events.,1
I don't want to be served by someone with a foreign accent.,1
I can't believe you still think you're a leading actor.,1
Short people must face challenges in gaining respect in professional settings.,1
"You should be more accommodating; I have allergies, you know.",1
You're just a benchwarmer; strive for a more impactful and influential presence.,1
European architecture is too rigid and lacks the creativity found in other cultures.,1
Arabs are incapable of integrating into Western societies.,1
You clean up messes; it's not like your job requires any real effort.,1
"Vegetarians are just too elitist about their food choices, thinking they're morally superior.",1
You're too thin; it's like you're not even present in photos.,1
You're skinny; I doubt you have any strength.,1
Muslims are only interested in imposing their technological preferences on global economic systems.,1
Real men come in all shapes; you don't have to be bulkier to be powerful.,1
Muslims are responsible for the degradation of women's rights globally.,1
"Their cultural practices are just a spectacle for tourists, not genuine traditions.",1
Men shouldn't be interested in nurturing or caregiving roles.,1
Lesbians are just seeking sympathy by going against the norm.,1
You're so open-minded for someone from your ethnic background.,1
They're only good at spreading chaos in the world.,1
You're too complacent; there's room for improvement in your game.,1
Real men don't need support networks or close emotional connections.,1
Do you struggle with acceptance in business communities due to your height?,1
Muslims are only interested in imposing their agricultural practices on others.,1
Your monks and nuns are wasting their lives; they could be contributing more to society.,1
Veganism is just a form of escapism for privileged people; they ignore more pressing issues.,1
Why are you always so negative and draining to be around?,1
"I bet your parents are super strict, like all South Asian parents.",1
Vegetarianism is just a trend for people who want to seem 'progressive' and 'woke'.,1
Why do you bother with sustainable farming? It's not like it makes a difference.,1
You're so forward-thinking for someone from your cultural background.,1
Buddhism's teachings on the impermanence of all things may make life seem meaningless; why bother with anything?,1
I assume you enjoy wearing traditional Latino clothing all the time.,1
Speaking should be effortless; it's frustrating that it's such a struggle for you.,1
I don't think racism affects access to diplomatic opportunities.,1
African languages are primitive and not as important as European languages.,1
Non-binary is just a way for individuals to feel like they are part of a progressive movement.,1
